,lf_pm10_o,lf_pm10_p,ucm_pm10_o,ucm_pm10_p,utal_pm10_o,utal_pm10_p,lf_pm2_5_o,lf_pm2_5_p,ucm_pm2_5_o,ucm_pm2_5_p,utal_pm2_5_o,utal_pm2_5_p
868,21.0,37.283376065379464,70.0,53.879320264906426,43.0,48.67131824722767,20.0,12.496939752607926,31.0,41.26038778071776,34.0,32.43597951502575
869,49.0,43.34132406576818,55.0,69.2232131024436,88.0,86.89395227690125,28.0,23.367495018234624,45.0,34.8710735664139,64.0,68.19278257249417
870,54.0,67.12900213455409,83.0,75.33024825936731,87.0,78.95094405451079,43.0,29.889185066740836,52.0,58.34376907422291,58.0,71.24000985212385
871,81.0,70.4937767448971,86.0,80.38725614458852,94.0,87.13899290344237,50.0,49.561357450329936,56.0,59.27274358232683,72.0,85.35847299756057
872,107.0,109.8784204523744,108.0,90.04863205164466,112.0,87.02576165387747,81.0,76.386938130092,69.0,80.91902578237469,72.0,91.55306323122397
873,185.0,164.32500443262467,102.0,88.50436207790457,71.0,81.72852878881102,130.0,131.81209625363942,66.0,68.44964555933736,55.0,62.574874888383164
874,197.0,200.15468486896953,64.0,77.67546438824837,98.0,102.60512843295328,171.0,137.59123336629793,50.0,45.932003438687175,86.0,89.15499718204359
875,40.0,48.902337810771314,50.0,49.90657960989558,58.0,66.54564193412617,32.0,28.485486203373497,27.0,35.61976367557898,36.0,46.294228541272545
876,63.0,64.30955202427083,53.0,68.26029806220552,70.0,69.66231076396664,46.0,44.38222237325169,40.0,37.93304303160002,41.0,58.53980063056985
877,144.0,112.68666213963346,62.0,71.7985336332033,65.0,72.34872765286156,78.0,104.25718569264295,44.0,39.01108007323347,48.0,57.69039726329379
878,181.0,158.96545479676723,38.0,54.49714200001783,79.0,88.58325654850694,140.0,134.3979147264713,31.0,29.056591407332867,67.0,66.41014356728951
879,189.0,164.69130609644526,60.0,81.435376254781,101.0,107.34358822092928,165.0,141.2513948904687,50.0,42.035289357377366,84.0,83.86561513556714
880,164.0,149.29972431104824,40.0,59.77606557572433,95.0,97.88782348746264,154.0,129.62055307871069,34.0,29.271735378430186,67.0,80.35307182721121
881,137.0,156.84305939280455,48.0,77.56761920589706,81.0,83.12953688158206,141.0,106.30768933307274,47.0,32.08224167624263,61.0,66.56753980084983
882,72.0,68.33048543226916,22.0,36.859456631856254,41.0,51.637984586367175,51.0,61.49940453797442,21.0,14.046295244578218,37.0,44.0303308614334
883,85.0,116.0049516447669,20.0,35.12066359149182,37.0,39.66182549042093,79.0,66.01886863483378,19.0,13.428175010604189,27.0,42.32685934588554
884,205.0,147.9289006326043,26.0,37.37019427936827,44.0,34.94846995719935,123.0,137.7629176417519,25.0,16.0223357030919,24.0,47.15121226832683
885,150.0,158.41709305245138,26.0,37.803364508872825,38.0,44.581142081788265,133.0,103.00820198062388,23.0,16.211180571015397,34.0,43.226593202797275
886,115.0,142.05591314807188,24.0,37.81999500339232,47.0,53.07359936393959,116.0,92.46671941804419,23.0,15.331707915859578,39.0,49.23223458294361
887,174.0,168.2151644970514,27.0,38.17121009902819,62.0,62.50634977120477,150.0,137.5366838464915,26.0,17.13425459482405,47.0,56.467771623501626
888,217.0,188.78867963204638,21.0,35.23465332798237,59.0,66.40025965426766,166.0,162.98704399297478,20.0,14.578007446635425,47.0,52.49866073868067
889,10.0,45.92452555931969,7.0,20.30921131940765,26.0,29.971279387783493,30.0,9.098247157478472,1.0,8.749377625073857,10.0,17.397602373218724
890,11.0,37.27688286670386,43.0,59.62173355841175,56.0,43.9611987393274,29.0,9.15949141812341,42.0,27.976252626057445,24.0,36.35227908128246
891,25.0,34.60155307599846,106.0,137.61466764770586,101.0,89.47341213628567,26.0,19.840962867511823,105.0,70.21627015587471,67.0,70.92413059772562
892,16.0,30.037289941837713,100.0,90.95777656252645,202.0,188.30559665281768,13.0,17.638779452837724,66.0,68.7689618347143,154.0,149.63294699502075
893,12.0,34.96290327100226,127.0,102.14272096767449,182.0,173.56737447928754,19.0,15.543679574588403,74.0,85.21550073209231,140.0,141.72170271554478
894,19.0,26.537779925429355,113.0,105.35232982301036,66.0,74.33868893651524,10.0,19.389432306352983,80.0,77.0657530459714,50.0,56.79534061306022
895,6.0,22.322907878723065,78.0,83.4877714639787,51.0,40.09471467502209,7.0,13.11354454831544,55.0,48.82292596796034,27.0,45.6893948697477
896,17.0,22.50560162427952,10.0,21.759041572595287,29.0,32.50202856571743,1.0,7.985620502179183,9.0,5.774185476719058,20.0,28.371148425318133
897,98.0,68.02153154262857,10.0,21.13921945130494,41.0,41.988821628347864,55.0,51.35452685807323,10.0,8.372760340152109,27.0,35.54641497163961
898,147.0,103.94287403502261,24.0,30.85987018244031,59.0,77.07597558424649,92.0,93.61833106128387,23.0,29.943482284594566,56.0,51.46961526294835
899,96.0,107.21792687842758,5.0,18.12007573729789,29.0,32.93861279987554,93.0,65.16549165049807,3.0,6.438647009108873,13.0,31.426054163837037
900,54.0,78.84198775796804,7.0,21.3120437652507,21.0,28.32104164854861,62.0,36.614958395285015,6.0,6.976304336937775,13.0,26.674440633994294
901,66.0,84.40495473548171,7.0,20.810418417456667,22.0,29.391650338451626,67.0,45.00291978584641,6.0,11.858247028910247,13.0,28.569866896617008
902,60.0,90.06589896587148,16.0,21.69376599947581,28.0,31.292792884092435,64.0,37.616873846740944,6.0,10.842288723430213,16.0,31.72189717405353
903,32.0,46.902646754002525,56.0,39.565231602953666,69.0,55.73897913923382,22.0,14.453791301457247,19.0,25.23972248699075,32.0,38.377653739757555
904,135.0,99.9841047418922,91.0,53.52437829260062,86.0,67.29124416702487,65.0,73.67510187662629,35.0,43.48797366753424,41.0,52.74938750622588
905,184.0,141.3110087293924,53.0,52.92305619543794,55.0,46.38577947779971,109.0,133.1790027147925,35.0,24.809007247247436,30.0,39.812634461314126
906,371.0,240.7946521231768,37.0,50.94773969884828,70.0,59.08449088148683,207.0,256.243433713285,32.0,14.707981707702455,41.0,48.33533315577154
907,218.0,238.65075604779784,62.0,70.26157784430619,67.0,59.5535973613635,193.0,151.26250547952898,47.0,36.046184794819204,41.0,46.65495950948405
908,195.0,213.44507760958336,10.0,24.547325328898342,40.0,43.78067934536246,181.0,140.74308635120445,6.0,10.287481264635828,20.0,25.993641141445075
909,252.0,253.6570931140754,10.0,17.871998884954895,21.0,33.37293247079637,206.0,170.98340316282315,3.0,12.334417948279853,8.0,15.210048168597368
910,70.0,73.33402089192788,7.0,13.39370687665096,15.0,10.328312154211675,42.0,47.119998868056015,3.0,6.0173719412043045,7.0,14.5007609510115
911,196.0,150.3559328865017,7.0,17.249553428257528,15.0,10.845226189840027,114.0,133.0913085140852,6.0,7.329787706278227,5.0,16.23099258137553
912,168.0,166.35683774116598,5.0,15.532009515969367,11.0,11.628001069915822,125.0,115.18116386360292,3.0,5.317868523480291,4.0,12.976034930372187
913,159.0,173.20000772402028,2.0,9.50471774952864,13.0,8.132025276769808,136.0,124.19120282368854,1.0,5.199081485781793,5.0,13.720831313481035
914,477.0,321.8124103116918,5.0,12.083826154315283,16.0,8.707644601128896,287.0,351.7189151576554,1.0,5.684955488975076,5.0,14.597967522413741
915,136.0,274.9652979059522,10.0,13.310766991257188,24.0,15.24763512529091,194.0,99.17719714356494,1.0,7.176307740458956,9.0,22.968335830347243
916,214.0,242.37818922179218,7.0,14.668322257783293,18.0,22.14597213691945,194.0,167.157974655091,2.0,6.457403307181256,17.0,20.432615919840835
917,47.0,73.2012591033394,8.0,10.187587620636169,16.0,16.435105304768296,47.0,35.98479351366167,1.0,2.003941762602189,5.0,15.822856162909599
918,132.0,109.39164737652911,7.175,11.85906261281667,21.0,18.611673444009185,87.0,92.80225227841244,1.0,18.652873874761557,5.0,24.877046879867038
919,196.0,163.62709776687757,3.0,16.577310174324406,11.0,14.647333541013449,125.0,162.68132373438524,2.0,5.364022958340389,5.0,20.98310937704047
920,263.0,205.67355755784394,2.0,16.14745057661079,22.0,22.94813835334059,170.0,210.70565648392466,1.0,4.8976760296805475,17.0,27.74911108868975
921,285.0,258.3026994292793,4.0,18.244060995810607,23.0,18.32107786804912,217.0,215.5627436654271,3.0,5.741389514034355,10.0,29.27502457983706
922,192.0,253.02163066302768,2.0,15.980383663815717,14.0,14.240437922532543,192.0,140.6538676402913,1.0,5.533972511312846,7.0,21.206202952891147
923,116.0,203.02416267037432,2.0,13.59879207069492,11.0,14.20926094206579,138.0,99.19954301885213,1.0,6.012557587755493,5.0,19.776695952985428
924,32.0,67.47330484663178,5.0,11.092829719352302,32.0,23.64123193832926,37.0,27.22042204929433,3.0,15.10149096024408,16.0,25.29788060540961
925,151.0,115.91537544570086,15.0,17.535088891467115,64.0,57.777656895031605,88.0,97.62731745817024,14.0,20.177299695015115,50.0,51.80023804844088
926,167.0,153.51125902437641,13.0,20.504926822866242,41.0,39.435856432855054,121.0,125.80015103306674,12.0,7.698331266753,33.0,35.61268632443432
927,307.0,237.32897694040156,13.0,20.50284734947838,35.0,34.74760105032603,199.0,223.66090960725603,12.0,9.788465713317322,30.0,32.03935751942296
928,431.0,370.84342322526004,16.0,20.209325207022097,32.0,30.25802700530891,312.0,343.89024613869384,12.0,9.626409194308287,25.0,31.78415638521887
929,385.0,428.5630042891222,10.0,19.875474090762186,26.0,24.18836564760438,362.0,279.60398205097613,9.0,7.592985618095256,20.0,29.332155991160953
930,526.0,487.6435327262418,10.0,19.800933377484746,25.0,26.029595653970077,426.0,399.59416030597754,9.0,8.09120166808151,22.0,28.603799938066388
931,17.0,73.53458833608282,5.0,18.098860209847963,19.0,24.486786823345746,34.0,23.232646253839082,1.0,4.051879183119587,5.0,14.212789953364487
932,35.0,76.2325056802215,10.0,17.163001234122497,61.0,65.5069521583325,40.0,29.376880708719305,1.0,6.4712370890613915,47.0,41.07735232417443
933,52.0,62.17859703159269,16.0,28.685062517009378,70.0,64.47442717210103,33.0,40.787561257424414,14.0,10.812708685342916,48.0,49.50748444744359
934,66.0,65.14634272177688,16.0,19.97567442312767,58.0,47.31659428982187,37.0,50.336768036772874,6.0,21.390385077077386,33.0,43.706322921866345
935,51.0,66.40665600689974,10.0,24.92648439426203,40.0,46.94378501029169,38.0,44.10969334186288,6.0,8.565943253540826,32.0,30.464150820183747
936,19.0,69.65173016087124,10.0,24.175745020996178,66.0,56.18837410106959,35.0,24.631170028732953,6.0,9.443226994057493,39.0,54.84804655584474
937,21.0,65.18533557735387,10.0,20.53102744958309,57.0,50.731630077009704,32.0,24.01944055071006,3.0,8.53735120065354,36.0,43.530339226438265
938,8.0,23.595423948936038,2.0,17.98337560598395,13.0,14.376799940739664,1.0,6.119224223931274,1.0,5.93765879821206,5.0,26.38539438734991
939,40.0,28.976965994639336,5.0,18.328132692209437,13.0,13.575060152441958,22.0,19.638734719580093,1.0,7.1002256810049955,5.0,24.8843188106041
940,126.0,89.99105056084673,5.0,18.741235086882995,13.0,11.872625370108917,79.0,77.12845727929063,1.0,7.1328395718137125,5.0,26.011289902563366
941,96.0,104.59313710003451,7.0,17.1722665474256,17.0,10.279831625390866,88.0,66.76699325399039,3.0,7.653395086746442,6.0,35.443864306208596
942,56.0,77.7212862325366,5.0,17.72199907608764,19.0,14.652095731995002,68.0,39.20810578503311,3.0,6.916755910207072,8.0,28.345622972787023
943,59.0,75.18278142485799,2.0,18.93766250265522,23.0,20.322895563275985,60.0,41.056418140151635,1.0,6.049303695204373,12.0,30.865784642741502
944,29.0,72.06238169383585,4.0,20.644579311942916,18.0,26.212826213106837,53.0,22.525837865457856,3.0,6.370936795153768,17.0,30.502757405432135
945,30.0,32.93219325551342,29.5,28.255837439929813,17.0,23.857663244943065,8.0,9.973221471268172,11.5,15.792403572669805,5.0,7.817014375649503
946,91.0,78.52191143492732,29.5,28.255837439929813,50.0,26.186840420795708,45.0,44.73433486238778,11.5,15.792403572669805,8.0,27.259882339288655
947,139.0,122.09421604556489,29.5,28.255837439929813,62.0,48.05407302041614,74.0,80.09289201823277,11.5,15.792403572669805,27.0,39.31777447518859
948,148.0,136.93008816348942,29.5,28.255837439929813,119.0,119.52668576900149,106.0,98.13625259294402,11.5,15.792403572669805,89.0,95.09168354873192
949,252.0,192.26869435827797,29.5,28.255837439929813,227.0,193.24696037634334,164.0,165.26062247248888,11.5,15.792403572669805,167.0,174.6163927811465
950,273.0,260.0021407671376,29.5,28.255837439929813,195.0,184.6466196132821,216.0,182.3802951623748,11.5,15.792403572669805,157.0,141.75870755266556
951,246.0,287.61434120877834,29.5,28.255837439929813,92.0,85.46894678512129,229.0,165.015651827637,11.5,15.792403572669805,73.0,82.79392836159835
952,18.0,47.222204682197805,29.5,36.12746748159316,21.0,21.89719944484738,16.0,7.291008738942992,11.5,15.319295361912056,8.0,12.805782296827108
953,77.0,68.08152541682361,29.5,36.12746748159316,36.0,41.66807613059488,44.0,37.03847765224139,11.5,15.319295361912056,25.0,23.898461032303224
954,128.0,99.27789555600985,29.5,36.12746748159316,43.0,41.82891631085623,64.0,77.79989614764453,11.5,15.319295361912056,24.0,29.838746271621027
955,120.0,120.46107562244276,29.5,36.12746748159316,48.0,55.976928028246675,83.0,84.17615155133055,11.5,15.319295361912056,39.0,32.84226980025086
956,338.0,225.65653431642556,29.5,36.12746748159316,28.0,27.24773130182057,185.0,218.46691803256354,11.5,15.319295361912056,13.0,22.32529666283692
957,293.0,270.3543790087974,29.5,36.12746748159316,22.0,25.228741170856622,215.0,212.2887530190637,11.5,15.319295361912056,10.0,20.509788897776122
958,211.0,220.6018269990131,29.5,36.12746748159316,17.0,27.446412721020074,191.0,150.53508420825125,11.5,15.319295361912056,13.0,16.6711837019009
959,36.0,55.30049778886945,19.0,35.75989661998454,30.0,29.144697090423907,33.0,22.55969934080909,7.0,6.698084060342525,10.0,13.66539779038261
960,60.0,70.17142482114411,26.0,41.23747605746702,48.0,39.92074931857188,45.0,33.734059751977526,14.0,12.691230572220288,16.0,23.278577531848164
961,109.0,108.4457671501946,140.0,118.69949650862515,101.0,77.41025780607622,69.0,79.80411523834627,80.0,83.80776124975152,47.0,73.77621784824238
962,107.0,105.84859477867016,119.0,103.32129130223154,221.0,207.29473442444504,72.0,81.08739668521446,72.0,89.99800138097235,166.0,159.11994460252515
963,105.0,113.50757806047802,113.0,108.51191592345046,241.0,227.2480998887373,83.0,74.42023754210206,70.0,70.93869545425983,189.0,189.43401492591062
964,88.0,122.2845211315071,48.0,60.74960798470008,102.0,123.81136279858305,79.0,62.34253385659198,33.0,33.126937790460595,86.0,79.72189642166097
965,63.0,95.2132847567978,48.0,65.18613756975498,102.0,109.00813727529032,61.0,51.11686227958442,37.0,30.75265953050921,78.0,82.37016953613893
966,68.0,82.42048644121806,45.0,47.60471741443055,43.0,54.94143123002815,58.0,50.25374476221961,12.0,18.559192201220043,22.0,22.471876046052607
967,71.0,68.05802947352201,45.0,54.13064088633463,67.0,56.117571542108344,45.0,46.85359199830741,23.0,20.22860680274055,22.0,37.10643503919796
968,88.0,95.2104217758754,86.0,76.79848305484614,185.0,151.4062738312923,69.0,62.26693887997992,39.0,48.03494646108214,109.0,123.25770085083482
969,72.0,111.259474944563,72.0,74.82878447831939,108.0,106.71502425983377,78.0,51.24297503390099,45.0,44.569554225404175,72.0,78.26958281383634
970,33.0,91.03640839250022,181.0,148.16983365226943,162.0,184.8173396610677,58.0,27.0582977597495,121.0,128.38191182058472,134.0,123.04916509969854
971,36.0,66.52276420556147,10.0,34.307521650960794,31.0,44.11542244985047,50.0,30.862662052548743,9.0,15.902176770377537,17.0,28.804522996455855
972,48.0,64.7717442211592,16.0,40.02495824665736,27.0,38.24045725709583,46.0,38.83793586405935,11.0,17.55475954552665,13.0,26.358649567366562
973,7.0,12.4169037566295,7.0,13.301673108681893,17.0,13.937445372131206,6.0,3.0923031137425396,3.0,5.815864976595648,10.0,19.889689009037635
974,9.0,20.069725681208173,13.0,16.711442144330583,20.0,18.211186081309563,13.0,4.900530252236316,7.0,7.701239942924479,17.0,23.465178829319484
975,10.0,13.886980721550934,13.0,20.1797093752313,22.0,16.85981845686004,8.0,5.68156382811644,12.0,8.15409205364537,16.0,24.68288768356333
976,7.0,13.2966589909324,19.0,25.736912533507585,24.0,18.43706138739479,5.0,5.374140298513794,18.0,13.727900146987489,16.0,26.058339002895384
977,8.0,20.59420212666089,13.0,17.706428975736145,33.0,21.303312190521474,12.0,6.725067726728204,6.0,9.867081646635967,19.0,31.28920398795104
978,7.0,16.354643410919557,24.0,26.802589156599435,45.0,48.76633559108832,7.0,6.709109345457703,21.0,19.127803517590817,38.0,42.007099280701
979,6.0,15.372472689070381,43.0,46.185414424677475,82.0,87.36149953907585,5.0,6.609886962696763,42.0,38.697290446156074,74.0,66.19062218032212
980,21.0,20.023064189434404,10.0,28.251076761029445,11.0,25.037540326940146,5.0,0.7053931206658139,1.0,5.58438313603371,2.0,3.6514589480020607
981,23.0,35.181037984801065,32.0,37.622345424740004,68.0,64.35416789715987,21.0,1.8577613552480996,14.0,15.544510108130643,31.0,33.76362888279414
982,42.0,37.55155494090668,151.0,155.36340880516786,90.0,64.12457757882493,23.0,13.139937722851577,123.0,97.68496822822601,41.0,67.62269152783344
983,47.0,53.65809213676958,148.0,128.2553298956532,112.0,107.67511477266426,36.0,17.818823207103176,98.0,103.73683019907065,81.0,87.91950546215398
984,96.0,76.6970677036453,173.0,172.94910797590342,153.0,156.64572054171316,61.0,46.92391894134127,148.0,126.63153604779657,126.0,121.50205480772962
985,42.0,58.36397294338937,116.0,133.40899918646898,41.0,40.38409962323129,34.5,19.738434145096694,110.0,84.71175384495902,30.0,34.95254871861639
986,70.5,51.92054732932521,49.0,66.2848651702256,29.0,29.882490768871875,30.0,34.32445435439269,45.0,44.7315279432668,18.0,27.79279483391405
987,40.0,43.85440106108218,16.0,31.309517649992056,33.0,30.988778289999505,21.0,11.68193969322041,9.0,9.530831021563204,13.0,16.144725391042527
988,57.0,56.462144107513666,26.0,44.48829688140195,53.0,49.089887692512036,35.0,18.653756999534902,20.0,15.429226206376322,28.0,33.28809068537669
989,56.0,67.89858486588992,105.0,112.55484207417526,97.0,106.87080193169037,43.0,24.49948642548621,86.0,65.37992877580047,81.0,70.09859541551457
990,80.0,77.20374665366214,122.0,119.11818781287144,84.0,91.62158328149067,54.0,46.89322862213047,96.0,84.2917128693644,67.0,57.56480555820398
991,119.0,102.66423997950352,167.0,205.37385816987262,124.0,137.5214277084199,67.0,70.97356496138556,165.0,114.86200326868376,103.0,98.19845633716284
992,102.0,114.42454513102396,153.0,163.34053620330764,72.0,74.42226416552344,75.0,56.879772225956266,137.0,107.53130259968324,55.0,54.896775026122604
993,75.0,89.37711567480108,68.0,78.19125867557185,62.0,72.59751901658974,61.0,47.5131879744397,55.0,53.305232752031245,53.0,48.66668552913884
994,38.0,41.070772744231704,38.0,47.113186426550506,67.0,62.949238567500814,26.0,14.478243337676375,17.0,10.14122706380513,28.0,31.36528131235243
995,42.0,56.14463609538191,43.0,53.686150415671435,133.0,102.14861792774863,40.0,18.03418629531169,25.0,16.323554456596526,64.0,80.85098693529899
996,40.0,57.22971441588834,146.0,97.65860252255561,179.0,150.30386409173292,41.0,22.20190731785321,62.0,89.02911819903795,112.0,125.2689391145
997,51.0,47.75421133713378,86.0,82.21032821745341,150.0,148.88768920175187,32.0,30.479651076277776,50.0,52.14457922395454,103.0,112.0770698531438
998,47.0,50.52626404267437,95.0,80.05076351115608,127.0,147.2738573497511,32.0,33.808082004055244,51.0,59.57050232473937,109.0,94.21680988176121
999,32.0,52.864492555047676,105.0,122.63323925728872,110.0,85.9112278006629,32.0,24.628474084655885,88.0,69.87068460168621,56.0,85.85375106631889
1000,60.0,69.49845085598474,83.0,97.11342926421013,59.0,67.82308324063975,36.0,45.86275443425499,67.0,66.02296658369002,39.0,50.445687604276785
1001,20.0,20.16837031767558,7.0,13.492958969853206,20.0,15.461512222595415,17.0,9.44340099565792,6.0,13.079365295428916,13.0,19.94774554562028
1002,19.0,20.43472229276869,15.0,19.44274225105134,22.0,19.0909062068543,17.0,8.932588094598623,10.0,18.527800202676783,13.0,22.802738331466106
1003,24.0,21.830523940502296,18.0,28.695964797602848,29.0,30.367394528666594,19.0,14.153303201171374,17.0,17.046639785288914,21.0,26.016591191742222
1004,22.0,40.72380282768372,7.0,13.329516486769815,19.0,17.84661366612436,31.0,20.067411521550365,3.0,8.474575151657456,8.0,18.27549468419786
1005,7.0,30.749579264929096,5.0,12.500015016253878,15.0,17.880001661049988,25.0,7.650056087091954,1.0,8.581792838898501,5.0,18.421185445723907
1006,11.0,24.319750556808557,2.0,12.172341950891465,11.0,17.113876724237464,12.0,13.669807379294646,1.0,8.273834964735906,5.0,14.438308814060859
1007,12.0,26.80201589684372,2.0,10.677030654371155,12.0,14.437178102592402,16.0,14.016534110813188,1.0,9.449801920731137,5.0,17.913742632743602
1008,17.0,14.776128552691825,9.0,15.485040441669968,18.0,25.43548420472537,23.0,12.832036261656885,1.0,10.103198507980476,7.0,9.587224054606834
1009,23.0,24.615880954079326,19.0,17.442314910543445,31.0,29.055772063727172,31.0,17.051309385848683,3.0,4.9557206671034715,10.0,12.577177503721412
1010,18.0,21.94292657450874,16.0,19.673254075907444,28.0,26.451702193481886,21.0,19.347136577127372,5.0,9.498048503075644,9.0,16.57550041899187
1011,29.0,36.263195025256834,16.0,18.348358177247263,37.0,30.083328702602532,41.0,25.912076694192386,3.0,15.035104889417466,17.0,24.52523130433218
1012,56.0,45.024400759637984,7.0,18.510641298952677,36.0,34.76534014796282,46.0,39.778275654744945,1.0,13.925436878074077,16.0,21.678464876154095
1013,52.0,50.95344426883067,7.0,17.04772109506061,25.0,24.099336859432647,46.0,40.4209222876943,1.0,13.711374527474273,13.0,17.6204639052084
1014,112.0,92.10994902447442,10.0,17.65443277982974,22.0,21.484122923277816,90.0,78.53949804575471,1.0,14.537292989753535,8.0,14.122017044098378
1015,11.0,10.543023371183551,21.0,20.510609956586944,56.0,44.26166464618774,1.0,5.583161568756425,6.0,6.667914594850301,25.0,37.61643193401892
1016,13.0,21.651610558847388,27.0,20.298754429983134,50.0,47.0848164010125,13.0,6.8046452347971655,9.0,20.76272254466989,28.0,35.636867407567586
1017,42.0,28.11525394498446,18.0,23.242944369438202,67.0,52.216041263756445,22.0,23.052543747702167,7.0,6.519387663144083,27.0,46.330695139193104
1018,42.0,38.75738869544246,19.0,25.124533950178257,76.0,70.00898295492104,29.0,27.229938555119595,6.0,5.818348638014812,50.0,56.35304420014516
1019,51.0,50.84850080507526,13.0,23.838453457628066,67.0,64.02121957270666,44.0,31.700608476273207,6.0,3.688601771914121,44.0,46.69479355390583
1020,61.0,57.373399947525115,10.0,23.58066544065752,34.0,35.831711688837814,48.0,39.156403710762035,6.0,11.277995908747798,16.0,28.073339408123438
1021,54.0,52.36596910290205,5.0,21.796548381897146,28.0,30.560952995882182,42.0,35.446789352623185,4.0,2.497281569254035,13.0,20.084240921011464
1022,10.0,14.384219261977151,2.0,12.35694660568248,21.0,19.592759677518444,1.0,1.568482477138561,1.0,2.15186814093111,8.0,19.425669001590215
1023,12.0,15.952912736732682,9.0,16.022740662374172,38.0,28.03995907255709,4.0,2.138054032431587,3.0,2.407655522997989,16.0,28.34271938857349
1024,14.0,15.048382566702793,19.0,19.293465025020623,90.0,81.56504206877898,5.0,3.672618986621985,9.0,9.417150794599362,61.0,65.37872328067854
1025,10.0,17.22226607360819,29.0,23.355734224378946,65.0,61.1345927610279,4.0,3.5993866028789405,14.0,14.57336619098484,47.0,49.70531086143872
1026,10.0,18.81706946566995,15.0,21.67300915804649,68.0,56.931585214858885,9.0,3.6137284177473084,14.0,23.218618165750257,41.0,57.343191145981564
1027,8.0,16.98408961464441,22.0,26.04713686177084,53.0,57.779829180483915,5.0,3.9099290731121528,19.0,28.06488363114313,44.0,38.82478500309878
1028,16.0,27.21356344430547,21.0,26.66915160953935,34.0,31.914178461048973,14.0,7.765686647040545,17.0,12.097311079232076,23.0,36.648033034799866
1029,14.0,22.998459714931922,5.0,19.57170399118934,21.0,21.069930420800357,1.0,1.1240944771759036,1.0,0.7168134484752684,5.0,10.346925521919388
1030,50.0,44.06406448616785,5.0,19.077200342154587,33.0,43.3801298605336,24.0,14.921234479932581,1.0,2.58067552262078,23.0,15.988382914273814
1031,54.0,65.56877944243485,18.0,29.525670754977316,58.0,56.67725892571236,45.0,20.07153629706859,14.0,6.371432593121533,35.0,41.83292975342982
1032,93.0,79.22874992302937,45.0,51.110570174153196,89.0,82.0859103594163,53.0,44.06511510407065,34.0,29.700222958844797,53.0,56.964451556802864
1033,179.0,139.34807215187558,59.0,66.34137311102847,89.0,80.91673519726496,96.0,117.88774266215867,44.0,37.24000621748782,61.0,67.37300068159173
1034,202.0,180.37978891828874,76.0,89.6449749670324,101.0,87.63457975693626,141.0,138.20400803620697,64.0,50.42128084557275,70.0,80.12069404950451
1035,99.0,149.3032523213361,109.0,117.6146611139512,99.0,104.1527538150235,111.0,62.80948768078863,91.0,73.34278061642362,81.0,76.38968918613759
1036,36.0,37.626811459051616,5.0,10.889164002762481,13.0,14.668247139811822,22.0,17.04032228410328,1.0,13.953323613585834,2.0,5.696305527436263
1037,39.0,53.7054783679567,4.0,12.633704100878559,22.0,20.8504662533003,30.0,20.27291872170294,3.0,13.998924943660331,8.0,9.592381296869519
1038,90.0,76.42853945505021,8.0,18.528884342408944,23.0,33.90196694482978,62.0,56.30080520552486,7.0,12.291076870647434,22.0,17.223711245769476
1039,32.0,55.85025239909525,5.0,17.748303070498405,21.0,22.403743376011384,34.0,22.360943279900262,4.0,11.011966233375194,13.0,21.443312842998218
1040,28.0,33.4381526641685,2.0,17.693888344773264,30.0,36.0596992039671,19.0,21.13450230208391,1.0,7.436281637190261,25.0,21.082950022736828
1041,31.0,35.478841544517095,2.0,15.120685051110542,28.0,23.789948862236614,26.0,21.26526278476465,1.0,6.854206038327037,13.0,18.607190542926954
1042,29.0,46.58490441487699,2.0,15.807519391436612,15.0,17.309916852004086,29.0,23.50523038187627,1.0,7.3450702494240145,8.0,14.507803593985274
1043,28.0,35.4530269676025,2.0,5.932740794716995,15.0,6.506553597009216,18.0,17.236680599720675,1.0,6.5446524556816055,2.0,16.99023149604046
1044,56.0,53.13127429481769,4.0,8.555703669072729,16.0,6.267942356415567,43.0,29.37885220111446,3.0,7.3783887064466445,3.0,15.881674039713694
1045,70.5,84.27021032301849,5.0,11.617870453373982,25.0,15.812235944410185,75.0,42.58619418501044,3.0,8.589497111706434,13.0,23.829400263284803
1046,162.0,108.48353103642445,2.0,6.842677536638921,21.0,12.77011178977108,94.0,113.84550515998299,1.0,8.930195350965379,12.0,21.53048310893233
1047,142.0,139.82787573585523,3.0,10.240923596758172,42.0,31.839909271847308,113.0,99.04446700779474,2.0,9.094773063816747,30.0,26.922052534322315
1048,152.0,147.57552658540922,38.0,39.49227401536851,29.0,23.66314506088188,125.0,107.116234387015,33.0,33.790914529203704,19.0,29.364342640702812
1049,110.0,139.59971941627694,32.0,31.783239052053386,22.0,19.949532288198284,107.0,78.92974012273521,31.0,21.14264191057991,13.0,22.701154223389562
1050,46.0,54.73329374063287,16.0,21.036357820939408,20.0,24.835997877987058,33.0,30.711861819331222,3.0,7.226292964762683,8.0,11.485195642253652
1051,68.0,55.93470892210242,27.0,30.796900963896142,26.0,23.856874408197097,48.0,43.49609231617278,14.0,12.42299161144604,8.0,12.518473862795329
1052,113.0,100.46614865785425,32.0,39.2311913974918,26.0,28.879169029655245,82.0,79.98449885600067,21.0,17.366571031331976,10.0,14.423632746300335
1053,136.0,124.3135036765241,37.0,54.38013182410786,36.0,39.155971697131534,106.0,94.59622689607713,33.0,22.823565460760847,22.0,24.735017489776737
