FECHA,HORA,D_viento,H_relativa,P_atmosferica,Temperatura,V_viento,Pluviometria,PM2_5
150507,2000,4.0,76.0,1003.0,14.7,1.7,0.0,31.0
150507,2100,49.0,82.0,1004.0,13.7,1.1,0.0,114.0
150507,2200,127.0,89.0,1004.0,11.7,0.7,0.0,139.0
150507,2300,358.0,94.0,1004.0,10.3,0.6,0.0,115.0
150508,1700,2.0,86.0,1005.0,15.3,1.7,2.5,17.0
150508,1800,19.0,84.0,1004.0,15.4,2.4,2.5,34.0
150508,1900,356.0,84.0,1005.0,15.2,1.4,2.5,32.0
150508,2000,11.0,90.0,1005.0,14.5,1.0,2.5,36.0
150508,2100,341.0,89.0,1006.0,14.5,0.9,2.5,16.0
150508,2200,358.0,88.0,1006.0,14.4,1.5,2.5,22.0
150508,2300,21.0,93.0,1007.0,13.9,1.1,2.5,16.0
150509,1700,154.0,65.0,1008.0,19.2,1.5,0.0,27.0
150509,1800,151.0,67.0,1008.0,18.6,1.2,0.0,53.0
150509,1900,291.0,80.0,1008.0,15.8,0.5,0.0,73.0
150509,2000,276.0,88.0,1009.0,13.9,0.7,0.0,161.0
150509,2100,229.0,92.0,1009.0,13.2,1.1,0.0,50.0
150509,2200,210.0,88.0,1010.0,13.3,1.3,0.0,132.0
150509,2300,180.0,91.0,1010.0,12.1,1.0,0.0,128.0
150510,1700,175.0,65.0,1005.0,18.0,1.7,0.0,23.0
150510,1800,142.0,71.0,1005.0,16.7,0.8,0.0,65.0
150510,1900,333.0,86.0,1005.0,13.5,0.5,0.0,177.0
150510,2000,27.0,92.0,1005.0,12.3,0.4,0.0,333.0
150510,2100,76.0,93.0,1005.0,11.6,0.4,0.0,278.0
150510,2200,30.0,95.0,1005.0,11.0,0.8,0.0,64.0
150510,2300,30.0,96.0,1005.0,10.4,0.8,0.0,116.0
150511,1700,167.0,49.0,1000.0,21.9,1.9,0.0,20.0
150511,1800,115.0,56.0,1000.0,20.0,1.2,0.0,54.0
150511,1900,9.0,74.0,1001.0,15.8,0.6,0.0,149.0
150511,2000,96.0,84.0,1001.0,13.7,0.8,0.0,222.0
150511,2100,289.0,89.0,1002.0,12.4,0.5,0.0,347.0
150511,2200,69.0,93.0,1002.0,11.1,0.8,0.0,100.0
150511,2300,32.0,95.0,1003.0,10.7,1.0,0.0,104.0
150512,1700,250.0,55.0,1003.0,21.6,1.4,0.0,11.0
150512,1800,316.0,63.0,1004.0,20.1,0.8,0.0,46.0
150512,1900,108.0,77.0,1004.0,16.9,0.5,0.0,68.0
150512,2000,302.0,83.0,1005.0,15.4,0.8,0.0,119.0
150512,2100,28.0,89.0,1005.0,14.0,0.6,0.0,158.0
150512,2200,7.0,92.0,1006.0,13.0,0.6,0.0,215.0
150512,2300,168.0,95.0,1006.0,12.1,0.7,0.0,157.0
150513,1700,187.0,50.0,1004.0,19.9,3.1,0.0,12.0
150513,1800,197.0,53.0,1004.0,18.4,2.0,0.0,36.0
150513,1900,222.0,59.0,1004.0,16.1,1.4,0.0,43.0
150513,2000,239.0,61.0,1005.0,14.8,1.4,0.0,43.0
150513,2100,264.0,66.0,1005.0,13.5,1.3,0.0,43.0
150513,2200,217.0,68.0,1005.0,12.9,1.1,0.0,163.0
150513,2300,131.0,80.0,1004.0,10.7,0.4,0.0,112.0
150514,1700,152.0,53.0,1003.0,19.4,1.7,0.0,50.0
150514,1800,129.0,58.0,1004.0,18.2,0.8,0.0,87.0
150514,1900,97.0,67.0,1004.0,16.5,0.8,0.0,139.0
150514,2000,20.0,74.0,1004.0,15.3,0.2,0.0,211.0
150514,2100,198.0,78.0,1005.0,14.5,0.7,0.0,189.0
150514,2200,310.0,81.0,1005.0,13.8,0.7,0.0,132.0
150514,2300,39.0,85.0,1006.0,12.9,0.5,0.0,161.0
150515,1700,168.0,55.0,1006.0,20.6,2.3,0.0,18.84
150515,1800,157.0,59.0,1006.0,19.1,1.4,0.0,57.11
150515,1900,308.0,70.0,1006.0,16.5,0.8,0.0,85.7
150515,2000,13.0,80.0,1006.0,14.2,0.7,0.0,159.4
150515,2100,180.0,86.0,1006.0,13.0,0.6,0.0,233.1
150515,2200,54.0,89.0,1006.0,12.1,1.0,0.0,163.5
150515,2300,30.0,91.0,1005.0,11.4,1.2,0.0,134.8
150516,1700,257.0,50.0,1004.0,22.8,0.8,0.0,36.53
150516,1800,303.0,62.0,1004.0,20.1,0.7,0.0,110.3
150516,1900,244.0,73.0,1004.0,17.3,1.0,0.0,25.08
150516,2000,237.0,73.0,1004.0,17.1,1.2,0.0,31.12
150516,2100,232.0,81.0,1005.0,15.5,0.9,0.0,33.96
150516,2200,208.0,85.0,1005.0,14.6,1.0,0.0,89.8
150516,2300,150.0,89.0,1006.0,13.3,0.7,0.0,149.9
150517,1700,340.0,57.0,1007.0,21.0,0.9,0.0,21.66
150517,1800,253.0,64.0,1007.0,19.4,0.6,0.0,51.63
150517,1900,338.0,78.0,1007.0,16.4,0.5,0.0,85.7
150517,2000,10.0,84.0,1007.0,14.7,0.6,0.0,126.6
150517,2100,263.0,89.0,1008.0,13.4,0.8,0.0,19.69
150517,2200,243.0,88.0,1008.0,14.1,1.3,0.0,58.19
150517,2300,162.0,91.0,1008.0,13.0,0.9,0.0,61.25
150518,1700,173.0,64.0,1008.0,19.2,1.4,0.0,42.36
150518,1800,132.0,69.0,1008.0,17.9,0.8,0.0,74.86
150518,1900,332.0,84.0,1008.0,14.7,0.5,0.0,200.3
150518,2000,83.0,91.0,1008.0,13.3,0.4,0.0,315.1
150518,2100,267.0,92.0,1008.0,12.6,0.4,0.0,559.3
150518,2200,158.0,94.0,1008.0,12.0,0.6,0.0,469.3
150518,2300,29.0,94.0,1008.0,11.8,0.7,0.0,148.3
150519,1700,298.0,58.0,1001.0,21.2,1.0,0.0,34.5
150519,1800,329.0,68.0,1002.0,19.1,0.8,0.0,82.4
150519,1900,265.0,74.0,1002.0,16.6,1.0,0.0,121.2
150519,2000,174.0,79.0,1002.0,15.1,0.9,0.0,58.47
150519,2100,238.0,82.0,1003.0,13.9,0.8,0.0,74.9
150519,2200,133.0,84.0,1003.0,13.1,0.8,0.0,69.94
150519,2300,260.0,84.0,1003.0,12.8,0.9,0.0,40.74
150520,1700,3.0,60.0,1005.0,18.2,2.5,3.2,10.68
150520,1800,19.0,62.0,1005.0,17.7,1.9,3.2,17.53
150520,1900,21.0,64.0,1006.0,17.1,1.9,3.2,27.06
150520,2000,7.0,67.0,1006.0,16.3,1.7,3.2,10.68
150520,2100,357.0,66.0,1006.0,16.4,2.2,3.2,7.757
150520,2200,15.0,65.0,1006.0,16.4,1.9,3.2,5.903
150520,2300,5.0,67.0,1006.0,16.0,1.6,3.2,4.0
150521,1700,195.0,79.0,1009.0,15.8,1.2,2.7,28.39
150521,1800,167.0,81.0,1010.0,15.4,1.0,2.7,78.91
150521,1900,188.0,87.0,1010.0,14.7,0.8,2.7,111.7
150521,2000,238.0,92.0,1010.0,13.8,0.7,2.7,77.67
150521,2100,222.0,95.0,1011.0,13.1,1.0,2.7,111.3
150521,2200,240.0,97.0,1010.0,12.5,0.4,2.7,130.8
150521,2300,255.0,99.0,1010.0,11.9,0.8,2.7,136.2
150522,1700,168.0,68.0,1009.0,15.2,1.9,0.0,27.01
150522,1800,138.0,72.0,1009.0,14.1,1.0,0.0,100.6
150522,1900,334.0,87.0,1009.0,11.3,0.6,0.0,153.8
150522,2000,222.0,94.0,1009.0,9.9,0.8,0.0,99.3
150522,2100,221.0,94.0,1009.0,9.1,0.9,0.0,221.0
150522,2200,135.0,96.0,1009.0,8.1,0.6,0.0,209.9
150522,2300,346.0,98.0,1009.0,7.5,0.9,0.0,164.9
150523,1700,185.0,58.0,1009.0,15.7,2.1,0.0,14.7
150523,1800,188.0,70.0,1009.0,13.9,2.8,0.0,21.6
150523,1900,205.0,81.0,1010.0,12.2,2.1,0.0,7.894
150523,2000,210.0,84.0,1010.0,11.5,2.0,0.0,12.02
150523,2100,213.0,85.0,1011.0,10.8,1.6,0.0,13.34
150523,2200,219.0,85.0,1011.0,10.5,1.5,0.0,11.95
150523,2300,214.0,83.0,1011.0,10.2,1.5,0.0,7.916
150524,1700,144.0,59.0,1009.0,12.3,1.5,0.0,31.09
150524,1800,100.0,66.0,1009.0,10.9,1.2,0.0,73.36
150524,1900,12.0,77.0,1009.0,8.7,1.1,0.0,134.9
150524,2000,64.0,86.0,1009.0,6.8,0.6,0.0,315.0
150524,2100,205.0,91.0,1009.0,5.5,0.3,0.0,295.7
150524,2200,351.0,94.0,1009.0,4.6,0.6,0.0,104.8
150524,2300,43.0,96.0,1009.0,3.9,0.6,0.0,118.5
150525,1700,64.0,74.0,1005.0,8.6,1.9,0.0,55.73
150525,1800,65.0,79.0,1005.0,7.9,1.4,0.0,94.0
150525,1900,53.0,86.0,1006.0,6.4,0.8,0.0,88.4
150525,2000,22.0,90.0,1006.0,5.5,1.1,0.0,91.1
150525,2100,28.0,93.0,1006.0,4.6,1.0,0.0,188.1
150525,2200,356.0,96.0,1006.0,3.5,0.7,0.0,131.2
150525,2300,8.0,97.0,1007.0,2.5,0.5,0.0,100.6
150526,1700,192.0,55.0,1009.0,13.9,1.2,0.0,34.5
150526,1800,178.0,64.0,1009.0,11.9,0.8,0.0,152.4
150526,1900,310.0,78.0,1009.0,8.6,0.4,0.0,148.3
150526,2000,302.0,86.0,1009.0,6.7,0.6,0.0,201.6
150526,2100,76.0,91.0,1009.0,5.3,0.4,0.0,536.1
150526,2200,89.0,94.0,1009.0,4.4,0.2,0.0,427.6
150526,2300,261.0,96.0,1009.0,3.8,0.8,0.0,420.0
150527,1700,165.0,87.0,1006.0,5.7,0.9,0.0,84.4
150527,1800,174.0,90.0,1006.0,5.0,1.1,0.0,109.0
150527,1900,155.0,95.0,1006.0,3.9,0.6,0.0,81.6
150527,2000,154.0,99.0,1007.0,3.2,1.2,0.0,80.4
150527,2100,87.0,100.0,1007.0,3.2,0.6,0.0,109.7
150527,2200,337.0,100.0,1007.0,3.1,0.8,0.0,74.75
150527,2300,245.0,100.0,1007.0,2.9,0.8,0.0,76.15
150528,1700,96.5,93.0,1006.0,5.55,1.3,21.1,145.7
150528,1800,8.0,86.0,1006.0,7.8,1.5,21.1,145.8
150528,1900,11.0,88.0,1005.0,7.8,1.8,21.1,185.4
150528,2000,152.0,96.0,1005.0,7.3,1.2,21.1,132.1
150528,2100,223.0,98.0,1006.0,7.2,1.9,21.1,88.4
150528,2200,16.0,99.0,1007.0,7.2,1.0,21.1,81.5
150528,2300,48.0,100.0,1008.0,7.2,1.2,21.1,77.6
150529,1700,238.0,68.0,1008.0,16.9,0.8,0.0,59.8
150529,1800,321.0,79.0,1008.0,15.1,0.6,0.0,113.4
150529,1900,318.0,92.0,1008.0,12.1,0.6,0.0,313.3
150529,2000,218.0,97.0,1008.0,10.6,0.4,0.0,679.8
150529,2100,180.0,98.0,1008.0,9.7,0.6,0.0,805.0
150529,2200,351.0,99.0,1008.0,8.8,0.3,0.0,866.0
150529,2300,9.0,100.0,1008.0,8.1,0.7,0.0,231.7
150530,1700,47.0,81.0,1009.0,13.3,2.0,0.0,53.1
150530,1800,54.0,86.0,1009.0,12.4,0.9,0.0,155.4
150530,1900,194.0,95.0,1010.0,10.2,0.7,0.0,335.1
150530,2000,17.0,98.0,1010.0,9.3,0.9,0.0,182.6
150530,2100,50.0,98.0,1010.0,9.2,1.0,0.0,290.4
150530,2200,196.0,99.0,1010.0,7.9,0.5,0.0,436.3
150530,2300,192.0,100.0,1010.0,7.0,0.7,0.0,205.7
150531,1700,44.0,70.0,1010.0,14.9,1.2,0.4,51.72
150531,1800,34.0,75.0,1009.0,14.3,1.1,0.4,115.8
150531,1900,287.0,87.0,1009.0,11.8,0.5,0.4,274.0
150531,2000,54.0,94.0,1010.0,10.2,0.3,0.4,339.3
150531,2100,121.0,96.0,1010.0,10.1,0.4,0.4,430.9
150531,2200,38.0,95.0,1010.0,10.3,0.7,0.4,77.67
150531,2300,37.0,94.0,1010.0,10.2,1.2,0.4,66.71
150601,1700,190.0,81.0,1010.0,14.1,0.7,0.0,148.6
150601,1800,218.0,87.0,1010.0,13.2,0.9,0.0,240.0
150601,1900,21.0,91.0,1010.0,12.3,0.9,0.0,174.4
150601,2000,29.0,93.0,1009.0,11.7,0.9,0.0,187.0
150601,2100,81.0,96.0,1010.0,10.6,0.7,0.0,237.2
150601,2200,194.0,97.0,1009.0,10.1,1.0,0.0,304.0
150601,2300,117.0,99.0,1009.0,9.5,0.9,0.0,216.8
150602,1700,59.0,80.0,1004.0,15.1,0.6,2.0,134.9
150602,1800,85.0,84.0,1004.0,14.5,1.0,2.0,237.2
150602,1900,129.0,86.0,1005.0,14.1,0.8,2.0,73.63
150602,2000,39.0,83.0,1005.0,15.0,1.8,2.0,23.11
150602,2100,349.0,79.0,1005.0,15.7,2.6,2.0,8.35
150602,2200,355.0,79.0,1005.0,15.8,3.5,2.0,6.727
150602,2300,347.0,87.0,1005.0,15.1,3.1,2.0,20.11
150603,1700,334.0,90.0,1006.0,13.6,1.1,0.2,38.08
150603,1800,26.0,92.0,1006.0,13.1,1.2,0.2,38.12
150603,1900,336.0,94.0,1007.0,12.9,0.9,0.2,20.38
150603,2000,242.0,95.0,1007.0,12.7,1.0,0.2,19.0
150603,2100,284.0,97.0,1007.0,12.4,0.7,0.2,21.76
150603,2200,323.0,98.0,1007.0,12.3,0.5,0.2,23.08
150603,2300,248.0,98.0,1008.0,12.3,0.6,0.2,32.78
150604,1700,281.0,84.0,1005.0,16.1,0.8,0.0,107.2
150604,1800,26.0,89.0,1004.0,15.4,1.1,0.0,103.6
150604,1900,37.0,91.0,1004.0,14.8,1.4,0.0,74.89
150604,2000,17.0,94.0,1004.0,14.2,0.7,0.0,168.6
150604,2100,189.0,96.0,1004.0,13.4,0.4,0.0,387.1
150604,2200,185.0,97.0,1004.0,13.1,0.7,0.0,323.1
150604,2300,36.0,98.0,1005.0,12.9,1.3,0.0,94.0
150605,1700,348.0,85.0,1003.0,16.8,2.9,0.0,9.3
150605,1800,360.0,84.0,1004.0,16.8,2.0,0.0,13.47
150605,1900,358.0,86.0,1004.0,16.4,1.9,0.0,12.1
150605,2000,360.0,85.0,1005.0,16.5,1.9,0.0,7.676
150605,2100,358.0,87.0,1005.0,16.3,2.3,0.0,4.549
150605,2200,356.0,87.0,1005.0,16.3,2.6,0.0,4.0
150605,2300,353.0,88.0,1005.0,16.2,3.1,0.0,4.0
150606,1700,315.0,58.0,1007.0,18.5,2.8,2.8,7.973
150606,1800,321.0,66.0,1008.0,16.8,2.1,2.8,14.79
150606,1900,334.0,72.0,1008.0,15.5,1.4,2.8,19.85
150606,2000,350.0,76.0,1009.0,15.0,1.3,2.8,13.39
150606,2100,284.0,78.0,1009.0,14.2,1.5,2.8,88.4
150606,2200,217.0,84.0,1009.0,13.0,0.9,2.8,80.3
150606,2300,95.0,87.0,1010.0,12.7,0.8,2.8,95.3
150607,1700,120.0,67.0,1006.0,17.0,0.9,0.0,61.16
150607,1800,14.0,74.0,1006.0,15.3,1.0,0.0,149.9
150607,1900,52.0,88.0,1006.0,12.4,0.6,0.0,167.2
150607,2000,19.0,91.0,1006.0,11.6,1.3,0.0,160.8
150607,2100,218.0,95.0,1006.0,10.3,0.5,0.0,426.8
150607,2200,71.0,97.0,1006.0,9.2,0.7,0.0,366.9
150607,2300,45.0,99.0,1005.0,8.5,0.8,0.0,63.76
150608,1700,25.0,86.0,1007.0,12.5,1.8,22.4,49.62
150608,1800,56.0,96.0,1007.0,11.7,2.4,22.4,29.79
150608,1900,79.0,99.0,1007.0,11.1,1.6,22.4,47.53
150608,2000,102.0,99.0,1008.0,10.6,1.5,22.4,16.15
150608,2100,40.0,99.0,1008.0,10.3,2.4,22.4,12.05
150608,2200,34.0,100.0,1008.0,10.1,1.8,22.4,21.6
150608,2300,45.0,100.0,1009.0,10.0,1.0,22.4,16.15
150609,1700,189.0,81.0,1010.0,12.5,1.5,0.0,46.91
150609,1800,289.0,87.0,1010.0,11.6,0.5,0.0,143.0
150609,1900,227.0,91.0,1010.0,11.0,0.7,0.0,149.9
150609,2000,235.0,92.0,1010.0,10.6,0.8,0.0,186.7
150609,2100,252.0,92.0,1010.0,10.4,0.8,0.0,163.5
150609,2200,234.0,92.0,1011.0,10.0,1.0,0.0,44.9
150609,2300,228.0,86.0,1011.0,9.8,1.1,0.0,22.84
150610,1700,180.0,56.0,1012.0,13.7,2.1,0.0,40.71
150610,1800,178.0,65.0,1012.0,12.1,1.2,0.0,136.2
150610,1900,275.0,79.0,1012.0,9.3,0.6,0.0,152.6
150610,2000,288.0,86.0,1013.0,7.9,0.4,0.0,185.3
150610,2100,311.0,90.0,1013.0,7.0,0.4,0.0,413.2
150610,2200,201.0,92.0,1014.0,6.6,0.8,0.0,380.4
150610,2300,240.0,95.0,1014.0,5.8,0.7,0.0,255.0
150611,1700,195.0,49.0,1011.0,14.2,3.5,0.0,32.51
150611,1800,196.0,58.0,1011.0,12.3,2.2,0.0,22.91
150611,1900,227.0,67.0,1010.0,10.6,2.3,0.0,21.65
150611,2000,227.0,70.0,1010.0,10.0,2.4,0.0,17.54
150611,2100,224.0,72.0,1010.0,9.4,2.0,0.0,26.98
150611,2200,238.0,79.0,1010.0,8.5,1.7,0.0,12.04
150611,2300,223.0,81.0,1010.0,8.5,1.9,0.0,54.92
150612,1700,64.0,77.0,1010.0,7.5,1.2,2.4,37.99
150612,1800,45.0,79.0,1010.0,7.3,1.6,2.4,37.9
150612,1900,38.0,81.0,1010.0,6.9,1.8,2.4,42.77
150612,2000,65.0,82.0,1010.0,6.7,1.7,2.4,44.87
150612,2100,60.0,82.0,1010.0,6.5,1.5,2.4,41.01
150612,2200,51.0,83.0,1010.0,6.2,1.2,2.4,55.71
150612,2300,34.0,87.0,1010.0,5.2,1.4,2.4,54.39
150613,1700,29.0,75.0,1013.0,11.6,2.6,2.0,37.69
150613,1800,34.0,82.0,1013.0,10.4,1.8,2.0,107.6
150613,1900,27.0,90.0,1013.0,8.9,1.1,2.0,207.2
150613,2000,199.0,96.0,1013.0,7.3,0.8,2.0,405.0
150613,2100,89.0,99.0,1013.0,6.4,0.8,2.0,386.0
150613,2200,355.0,100.0,1013.0,5.5,0.7,2.0,423.4
150613,2300,67.0,100.0,1013.0,4.9,0.9,2.0,362.8
150614,1700,191.0,60.0,1015.0,13.9,2.9,0.0,17.51
150614,1800,196.0,66.0,1015.0,12.2,2.4,0.0,40.74
150614,1900,237.0,78.0,1015.0,10.0,1.5,0.0,38.04
150614,2000,235.0,83.0,1015.0,9.2,1.8,0.0,35.36
150614,2100,228.0,84.0,1015.0,8.6,1.6,0.0,23.02
150614,2200,231.0,82.0,1015.0,8.3,1.8,0.0,17.62
150614,2300,230.0,82.0,1015.0,7.8,1.7,0.0,96.6
150615,1700,189.0,59.0,1006.0,13.5,3.4,0.0,18.97
150615,1800,206.0,65.0,1006.0,12.0,2.7,0.0,13.51
150615,1900,217.0,71.0,1005.0,10.8,2.1,0.0,34.79
150615,2000,225.0,76.0,1005.0,9.8,1.8,0.0,14.83
150615,2100,222.0,79.0,1005.0,9.8,2.1,0.0,7.982
150615,2200,219.0,79.0,1004.0,9.8,2.6,0.0,8.78
150615,2300,219.0,80.0,1004.0,9.5,2.3,0.0,10.77
150616,1700,175.0,75.0,1008.0,11.3,2.0,0.0,39.26
150616,1800,201.0,79.0,1008.0,10.1,1.2,0.0,108.8
150616,1900,273.0,88.0,1008.0,8.4,1.0,0.0,224.2
150616,2000,5.0,94.0,1008.0,6.6,0.1,0.0,628.896
150616,2100,102.0,97.0,1008.0,5.8,0.8,0.0,153.9
150616,2200,24.0,98.0,1009.0,5.2,1.0,0.0,113.1
150616,2300,15.0,99.0,1009.0,4.4,0.9,0.0,111.6
150617,1700,142.0,78.0,1012.0,11.1,1.5,0.0,59.74
150617,1800,61.0,83.0,1012.0,10.0,1.0,0.0,123.9
150617,1900,34.0,90.0,1012.0,8.1,1.2,0.0,145.7
150617,2000,42.0,94.0,1013.0,6.9,1.0,0.0,149.8
150617,2100,76.0,96.0,1013.0,5.7,0.8,0.0,285.0
150617,2200,41.0,98.0,1013.0,4.6,0.8,0.0,155.4
150617,2300,358.0,99.0,1013.0,3.4,0.5,0.0,130.7
150618,1700,169.0,70.0,1006.0,8.7,1.4,0.0,57.12
150618,1800,119.0,76.0,1006.0,7.7,1.3,0.0,126.8
150618,1900,25.0,86.0,1005.0,5.6,1.0,0.0,231.7
150618,2000,67.0,89.0,1005.0,4.7,1.2,0.0,99.4
150618,2100,33.0,92.0,1005.0,3.9,1.4,0.0,143.0
150618,2200,72.0,94.0,1005.0,3.1,0.8,0.0,238.5
150618,2300,137.0,96.0,1005.0,2.4,0.7,0.0,188.6
150619,1700,162.0,58.0,1005.0,12.5,0.9,0.0,100.9
150619,1800,246.0,64.0,1006.0,11.3,0.5,0.0,182.6
150619,1900,302.0,76.0,1006.0,9.5,0.6,0.0,201.0
150619,2000,255.0,79.0,1007.0,9.1,0.5,0.0,317.7
150619,2100,27.0,81.0,1007.0,8.7,0.6,0.0,224.9
150619,2200,308.0,82.0,1007.0,8.3,0.5,0.0,330.0
150619,2300,149.0,86.0,1007.0,7.9,0.8,0.0,417.4
150620,1700,204.0,63.0,1007.0,15.5,2.9,0.0,18.9
150620,1800,214.0,68.0,1007.0,13.5,1.9,0.0,43.49
150620,1900,226.0,76.0,1008.0,11.6,1.5,0.0,24.28
150620,2000,226.0,74.0,1008.0,11.2,1.5,0.0,68.07
150620,2100,237.0,82.0,1008.0,9.3,0.7,0.0,179.6
150620,2200,289.0,90.0,1008.0,7.6,0.4,0.0,377.8
150620,2300,110.0,94.0,1008.0,6.6,0.6,0.0,245.4
150621,1700,195.0,62.0,1006.0,13.1,2.4,0.0,43.44
150621,1800,217.0,64.0,1006.0,11.9,1.5,0.0,108.9
150621,1900,243.0,73.0,1006.0,10.2,0.8,0.0,111.7
150621,2000,261.0,79.0,1006.0,9.4,0.7,0.0,54.36
150621,2100,226.0,80.0,1007.0,9.2,1.5,0.0,44.86
150621,2200,202.0,81.0,1007.0,9.0,1.5,0.0,23.8
150621,2300,200.0,84.0,1007.0,8.2,1.5,0.0,9.38
150622,1700,73.0,72.0,1004.0,10.3,1.3,0.0,62.63
150622,1800,37.0,77.0,1004.0,9.5,1.1,0.0,104.9
150622,1900,26.0,85.0,1004.0,7.8,1.0,0.0,154.1
150622,2000,206.0,90.0,1005.0,6.6,0.9,0.0,278.7
150622,2100,47.0,94.0,1005.0,5.2,0.6,0.0,260.3
150622,2200,14.0,97.0,1004.0,4.5,1.0,0.0,149.4
150622,2300,332.0,99.0,1003.0,3.8,0.7,0.0,188.1
150623,1700,14.0,71.0,1003.0,13.4,1.4,0.0,97.2
150623,1800,50.0,76.0,1003.0,12.1,0.9,0.0,163.5
150623,1900,17.0,88.0,1003.0,9.2,0.9,0.0,238.6
150623,2000,329.0,94.0,1003.0,7.7,0.6,0.0,407.7
150623,2100,138.0,95.0,1003.0,6.9,0.9,0.0,320.5
150623,2200,31.0,97.0,1003.0,6.3,1.4,0.0,95.3
150623,2300,57.0,97.0,1003.0,6.0,1.3,0.0,136.7
150624,1700,16.0,56.0,1004.0,17.7,2.3,0.0,49.98
150624,1800,14.0,60.0,1004.0,16.9,1.1,0.0,20.06
150624,1900,340.0,65.0,1005.0,15.9,1.7,0.0,28.37
150624,2000,11.0,67.0,1005.0,15.3,1.9,0.0,59.11
150624,2100,35.0,70.0,1006.0,14.5,1.6,0.0,18.91
150624,2200,20.0,67.0,1006.0,15.0,2.0,0.0,61.75
150624,2300,66.0,71.0,1006.0,14.2,1.2,0.0,160.8
150625,1700,306.0,55.0,1008.0,19.8,1.3,0.0,35.23
150625,1800,268.0,65.0,1008.0,17.7,0.9,0.0,125.3
150625,1900,242.0,77.0,1008.0,15.2,0.9,0.0,151.2
150625,2000,190.0,87.0,1008.0,12.9,0.5,0.0,329.6
150625,2100,222.0,93.0,1009.0,11.3,0.5,0.0,448.7
150625,2200,18.0,95.0,1009.0,10.1,0.6,0.0,357.3
150625,2300,156.0,98.0,1008.0,9.0,0.5,0.0,593.3
150626,1700,167.0,68.0,1005.0,16.8,2.2,0.0,54.36
150626,1800,147.0,72.0,1005.0,15.8,1.3,0.0,115.8
150626,1900,337.0,85.0,1005.0,12.8,0.6,0.0,248.2
150626,2000,47.0,92.0,1005.0,10.7,0.9,0.0,368.1
150626,2100,55.0,94.0,1006.0,10.0,1.1,0.0,384.6
150626,2200,25.0,95.0,1006.0,9.5,0.7,0.0,158.1
150626,2300,9.0,96.0,1006.0,8.8,0.8,0.0,129.3
150627,1700,182.0,64.0,1005.0,16.3,3.0,0.0,37.1
150627,1800,189.0,70.0,1006.0,14.8,1.7,0.0,57.1
150627,1900,212.0,77.0,1006.0,13.1,1.1,0.0,51.12
150627,2000,230.0,79.0,1007.0,12.1,1.3,0.0,31.13
150627,2100,209.0,79.0,1007.0,11.6,1.4,0.0,48.93
150627,2200,197.0,81.0,1007.0,10.5,1.1,0.0,39.78
150627,2300,205.0,84.0,1008.0,9.5,1.2,0.0,14.84
150628,1700,170.0,59.0,1007.0,10.2,2.4,0.0,45.55
150628,1800,138.0,64.0,1007.0,9.1,1.5,0.0,67.96
150628,1900,45.0,80.0,1008.0,7.0,1.6,0.0,73.51
150628,2000,33.0,87.0,1008.0,5.7,1.7,0.0,98.1
150628,2100,59.0,90.0,1008.0,4.9,1.1,0.0,256.2
150628,2200,119.0,95.0,1008.0,3.4,0.6,0.0,70.72
150628,2300,349.0,98.0,1008.0,2.6,0.8,0.0,78.83
150629,1700,187.0,62.0,1009.0,13.2,1.4,0.0,68.37
150629,1800,124.0,67.0,1009.0,12.0,0.9,0.0,148.3
150629,1900,343.0,79.0,1009.0,9.7,0.5,0.0,307.9
150629,2000,38.0,84.0,1009.0,8.8,0.4,0.0,347.8
150629,2100,315.0,87.0,1009.0,8.0,0.4,0.0,446.0
150629,2200,247.0,90.0,1009.0,7.0,0.4,0.0,631.5
150629,2300,63.0,90.0,1010.0,7.3,0.6,0.0,190.8
150630,1700,143.0,61.0,1007.0,14.6,1.4,0.0,66.76
150630,1800,132.0,66.0,1006.0,13.4,1.0,0.0,34.5
150630,1900,41.0,77.0,1007.0,10.6,1.1,0.0,34.5
150630,2000,53.0,83.0,1007.0,9.0,0.9,0.0,148.6
150630,2100,38.0,86.0,1007.0,8.3,0.8,0.0,316.2
150630,2200,81.0,91.0,1007.0,6.8,0.7,0.0,310.8
150630,2300,25.0,93.0,1007.0,6.0,0.7,0.0,212.7
150701,1700,146.0,85.0,1007.0,9.0,1.3,0.0,42.0
150701,1800,134.0,86.0,1007.0,8.8,1.2,0.0,40.83
150701,1900,138.0,88.0,1007.0,8.5,0.9,0.0,70.96
150701,2000,114.0,90.0,1007.0,7.8,0.9,0.0,113.0
150701,2100,57.0,93.0,1007.0,7.3,0.2,0.0,167.0
150701,2200,191.0,94.0,1007.0,7.0,0.7,0.0,119.9
150701,2300,266.0,97.0,1008.0,6.1,0.7,0.0,179.6
150702,1700,170.0,65.0,1010.0,13.4,2.0,0.0,38.35
150702,1800,199.0,67.0,1010.0,12.4,1.6,0.0,62.58
150702,1900,228.0,71.0,1011.0,10.2,1.1,0.0,99.4
150702,2000,219.0,80.0,1011.0,8.1,0.8,0.0,122.6
150702,2100,280.0,86.0,1011.0,6.7,0.8,0.0,418.8
150702,2200,112.0,91.0,1011.0,5.3,0.5,0.0,514.696
150702,2300,166.0,95.0,1012.0,4.5,0.9,0.0,448.9
150703,1700,15.0,62.0,1005.0,11.3,1.1,0.0,80.6
150703,1800,11.0,68.0,1004.0,9.3,1.3,0.0,155.3
